feature,group,importance,importance_std,corr_with_distance,corr_pvalue,mean,std,min,max,early_mean,preboom_mean,boom_mean,postboom_mean
d1_range_abs_w1,d1_velocity,2.4000000000024002e-05,8.000000000008e-06,-0.04377062589031756,4.489551481336135e-58,0.006799091546239968,0.22415082122516153,-1.6143509149551392,1.3610334396362305,0.0049490877800298285,0.06998812182744343,0.002537250518798828,0.000634006394280328
d1_range_abs_w2,d1_velocity,8.000000000008e-06,9.797958971142512e-06,-0.037142238915259446,2.642647200207665e-42,0.009545651438342465,0.3217917404651907,-1.6728382110595703,2.1759815216064453,0.007624338142998923,0.08031451964378356,0.08802208370632596,0.022874450365702313
d1_angular_causticness,d1_caustic,0.0,0.0,-0.005799680392460779,0.03336734067060229,5.6621567721976423e-05,0.013306566813557422,-0.09074074074079364,0.0773888888888889,0.00027728939261978906,-0.00024003497942619471,0.0017183641975287588,-0.0005970253772294112
d1_tip_causticness,d1_caustic,-1.6000000000016e-05,8.000000000008e-06,-0.018497466714289357,1.1497346641489514e-11,6.184088327625528e-05,0.01162749389446498,-0.07977777777777778,0.07787654320992193,0.0002021419016639193,0.0015075034293544904,0.0023198559670759783,7.26303154987431e-05
d1_joint_concentration,d1_caustic,0.0,0.0,-0.024689374982694915,1.3201767807637373e-19,8.055464874433893e-06,0.004592978119375606,-0.07833492837630368,0.06426942206764202,6.617020160293682e-05,0.0014936957144459282,0.0020705818265356543,-0.0004994110519112419
d1_organization_causticness,d1_caustic,0.0,0.0,-0.16021380660109322,0.0,0.00066714500096705,0.005083707452189394,-0.07485334078429973,0.11782947513799114,0.00017477077464394787,0.008869352205298284,0.0004713035292042583,0.001403670146140984
d1_velocity_dispersion,d1_velocity_dynamics,0.0001600000000000268,4.1952353926805677e-05,-0.08503596368228448,2.088811464716676e-214,0.0006500983752500828,0.010553327058440871,-0.7199001908302307,0.7249647974967957,0.0002767128910829546,0.005273921251296997,0.008599243561426799,0.002139857530593872
d1_velocity_bimodality,d1_velocity_dynamics,-2.0000000000020002e-05,0.0,-0.01613851616002173,3.2035414241972683e-09,0.0005221767628318504,0.06497187910430906,-0.9128447590827943,0.9128447590827943,0.0007378802555585381,0.0017490836193863552,0.0023010027566856767,0.001264528277920723
d1_speed_cv,d1_velocity_dynamics,-4.000000000004e-06,8.000000000008e-06,-0.0376185009201566,2.3690688897678746e-43,0.0003842141894826228,0.009203163568910674,-0.4050396978855133,0.4337845593690872,0.00044984339322855005,0.0014692118068536126,0.0005160507228639391,-0.0010019902918073865
d1_angular_momentum_balance,d1_velocity_dynamics,2.4000000000024002e-05,1.4966629547110733e-05,0.015738193063115764,7.744542472642286e-09,0.0006676469364402371,0.06459773772519184,-1.0,1.0,0.0005715404180766209,0.002875750222222222,0.002404533333333338,0.0021204871111111115
