formula,scale,threshold,mae,mae_std,coverage,coverage_std,within_5,within_5_std,n_accepted,n_simulations
quadratic,4.0,0.45,7.434271284271284,1.8837927375187333,0.35555555555555557,0.04006168083848877,0.7305194805194805,0.018077157022175386,32,90
quadratic,4.0,0.5,7.680996472663139,2.306119376085484,0.32222222222222224,0.029397236789606575,0.724592151675485,0.014162102892352032,29,90
quadratic,4.0,0.55,7.870573870573871,2.248702653830635,0.3,0.011111111111111127,0.7162528829195495,0.013639574889238767,27,90
quadratic,4.0,0.6,7.229797979797979,0.8933640718434608,0.25925925925925924,0.012830005981991686,0.7133838383838383,0.03437034744650558,23,90
quadratic,4.0,0.65,4.8199665831244785,1.9901368332049145,0.22962962962962963,0.016972502573910517,0.7780435938330674,0.11412799255100824,21,90
quadratic,4.0,0.7,3.756577844813139,1.697093407384547,0.17777777777777778,0.02939723678960657,0.8229428523546171,0.10042863512372366,16,90
quadratic,4.5,0.45,9.353419416547107,0.6463415961116452,0.4222222222222222,0.040061680838488774,0.6855755435382408,0.02438025424630848,38,90
quadratic,4.5,0.5,7.323315772669221,1.7726176296152985,0.35925925925925933,0.03902093982538051,0.7124441251596423,0.015819255026545593,32,90
quadratic,4.5,0.55,7.672663139329806,2.309176221492594,0.3148148148148148,0.016972502573910513,0.7294532627865961,0.013647648763423673,28,90
quadratic,4.5,0.6,7.9078822412155745,2.2288974608140673,0.29259259259259257,0.006415002990995851,0.7212725546058879,0.025574991471026067,26,90
quadratic,4.5,0.65,7.368145743145743,0.8736622824529584,0.24814814814814815,0.016972502573910517,0.7159090909090909,0.0534346059835829,22,90
quadratic,4.5,0.7,4.436752136752137,2.06321900715558,0.19999999999999998,0.04843221048378527,0.810866910866911,0.11154452628112352,18,90
quadratic,5.0,0.45,10.199871744706753,0.9948419455974468,0.4407407407407407,0.05701779377163205,0.6669275248902222,0.03551082776032258,40,90
quadratic,5.0,0.5,8.18092105263158,1.0500945990231108,0.39999999999999997,0.03849001794597504,0.6957236842105262,0.019941374429246934,36,90
quadratic,5.0,0.55,7.2499802340290955,1.8551766773055283,0.3592592592592592,0.016972502573910513,0.7221892789373814,0.018270975402725598,32,90
quadratic,5.0,0.6,7.757699091032425,2.2540606349696306,0.3,0.011111111111111127,0.7285985619318952,0.013360425089983896,27,90
quadratic,5.0,0.65,7.167270531400966,1.0221731998441312,0.2629629629629629,0.006415002990995851,0.7179951690821257,0.028432988809163173,24,90
quadratic,5.0,0.7,4.858823529411764,1.4706235289882457,0.21851851851851853,0.027962349760262035,0.7654188948306594,0.06208814849343909,20,90
quadratic,6.0,0.45,10.36729198488336,1.5312761298342483,0.5037037037037037,0.02312962221629036,0.6483768259363639,0.04321654796552069,45,90
quadratic,6.0,0.5,8.981955736224029,0.6315130756250683,0.4666666666666666,0.029397236789606575,0.6841237579042457,0.04029111392522823,42,90
quadratic,6.0,0.55,7.951082661608978,1.050331275211333,0.39999999999999997,0.029397236789606575,0.7135005819216346,0.012552140100858977,36,90
quadratic,6.0,0.6,7.3188940092165895,1.8016754786468647,0.3592592592592592,0.025660011963983372,0.723195084485407,0.03245932388992366,32,90
quadratic,6.0,0.65,7.825837742504409,2.091110591899413,0.29259259259259257,0.023129622216290367,0.7211199294532628,0.017250793791437027,26,90
quadratic,6.0,0.7,4.847826086956522,1.6231722307682694,0.23703703703703705,0.023129622216290356,0.770161569932737,0.07326024815998446,21,90
quadratic,7.0,0.45,10.736324786324786,2.011820073656231,0.5444444444444444,0.04006168083848875,0.6216809116809117,0.058761559175038246,49,90
quadratic,7.0,0.5,9.883417285259808,1.3208878190620104,0.5,0.04006168083848877,0.6473061741486981,0.053604892312740564,45,90
quadratic,7.0,0.55,8.01037851037851,1.05196837454035,0.45555555555555555,0.01924500897298752,0.6916971916971916,0.02566281997189709,41,90
quadratic,7.0,0.6,6.9595516569200795,1.4502926432905536,0.40740740740740744,0.01283000598199167,0.7368421052631579,0.022790142204853658,37,90
quadratic,7.0,0.65,7.553366174055829,2.065310713584426,0.3444444444444445,0.03849001794597504,0.7113300492610838,0.02218390196886247,31,90
quadratic,7.0,0.7,5.117149758454107,1.4575683623936477,0.2629629629629629,0.006415002990995851,0.7614734299516908,0.05970936810619863,24,90
quadratic,8.0,0.45,11.374942569620439,2.221204761714126,0.5703703703703704,0.027962349760262045,0.605123530893839,0.04211474668991262,51,90
quadratic,8.0,0.5,11.163192773017554,2.3669033050207067,0.5555555555555556,0.029397236789606523,0.6217467347004267,0.05133874908839636,50,90
quadratic,8.0,0.55,8.204184704184703,1.3614431846705852,0.48148148148148145,0.01283000598199167,0.6774891774891775,0.03914099852819292,43,90
quadratic,8.0,0.6,7.736628155755241,0.7285086304770189,0.4444444444444444,0.01924500897298752,0.6927685066324347,0.040069721381632714,40,90
quadratic,8.0,0.65,7.131076875194522,1.4816109113436875,0.38888888888888884,0.011111111111111127,0.7241985683162154,0.026043823703799908,35,90
quadratic,8.0,0.7,4.962995391705069,1.2980514304883077,0.3111111111111111,0.033333333333333326,0.7520737327188941,0.043747260041680454,28,90
quadratic,10.0,0.45,11.214158095514028,2.064222775676951,0.611111111111111,0.0400616808384888,0.5893854523798027,0.04402037477731458,55,90
quadratic,10.0,0.5,11.182133312164273,1.996045883273252,0.5925925925925926,0.035717225040714645,0.6015387261517292,0.043080807049015804,53,90
quadratic,10.0,0.55,9.965400769003253,1.4494276990844046,0.5370370370370371,0.023129622216290387,0.6494350783791778,0.04052209186699921,48,90
quadratic,10.0,0.6,8.41506681724073,1.748670721851713,0.4888888888888889,0.0222222222222222,0.6679371353284397,0.04261967239151648,44,90
quadratic,10.0,0.65,7.065882694541231,1.5549596898635438,0.4296296296296296,0.03571722504071464,0.6921312427409988,0.0446945042740013,39,90
quadratic,10.0,0.7,5.061402199333234,1.3970503075130218,0.3592592592592592,0.03394500514782103,0.7448872966114345,0.04225829607990033,32,90
quadratic,12.0,0.45,11.542604617604617,1.9534065608381268,0.6333333333333333,0.029397236789606523,0.5683621933621934,0.04431581419304722,57,90
quadratic,12.0,0.5,11.198433048433047,2.0458509089154604,0.6148148148148147,0.04625924443258073,0.5863722697056031,0.04888766304964517,55,90
quadratic,12.0,0.55,10.31906432748538,1.529452084597861,0.5814814814814815,0.04490502093697086,0.6138011695906432,0.049589677801481095,52,90
quadratic,12.0,0.6,9.234485815602836,0.8687331493513722,0.525925925925926,0.00641500299099582,0.6480496453900709,0.029174614666497033,47,90
quadratic,12.0,0.65,7.498006379585327,1.959133084091897,0.4666666666666666,0.03849001794597504,0.6762360446570973,0.029696245903294158,42,90
quadratic,12.0,0.7,5.2370377968100925,1.0518816484457643,0.37777777777777777,0.033333333333333326,0.7176350923979008,0.03648933303147685,34,90
quadratic,15.0,0.45,11.951287892594616,1.2963519915967359,0.6703703703703704,0.01697250257391052,0.5583986392078245,0.02314214626890576,60,90
quadratic,15.0,0.5,11.201587301587303,1.6960071879883756,0.637037037037037,0.02566001196398334,0.5765873015873016,0.038508423949073424,57,90
quadratic,15.0,0.55,10.59002719249954,1.5291543364067317,0.6037037037037036,0.03571722504071469,0.5964624726823816,0.04489344365945291,54,90
quadratic,15.0,0.6,9.264093594081551,0.8974629544851432,0.5518518518518518,0.03394500514782104,0.6322243068242953,0.044593156429197346,50,90
quadratic,15.0,0.65,8.155297906602256,1.9498853305968824,0.5222222222222223,0.029397236789606585,0.6470209339774557,0.04466792514675894,47,90
quadratic,15.0,0.7,5.774202315280621,0.3318746028459224,0.4296296296296296,0.023129622216290367,0.7077276249291654,0.023526631203796996,39,90
quadratic,18.0,0.45,13.738221153846155,1.9457367359289999,0.7185185185185184,0.006415002990995819,0.5361378205128206,0.024879904465314115,65,90
quadratic,18.0,0.5,11.207168784029037,1.5847172638599036,0.648148148148148,0.016972502573910506,0.5720104859850776,0.03388780712336076,58,90
quadratic,18.0,0.55,10.646909019035457,1.217507982963602,0.6222222222222222,0.022222222222222254,0.5899927020616677,0.033200888698262654,56,90
quadratic,18.0,0.6,9.146504941599282,0.7157246074329968,0.562962962962963,0.023129622216290387,0.6327916827108201,0.04471971970357078,51,90
quadratic,18.0,0.65,8.456481481481482,2.2558332022146477,0.537037037037037,0.039020939825380484,0.6302706552706553,0.05616868004081507,48,90
quadratic,18.0,0.7,6.153846153846153,0.35273888441532325,0.46296296296296297,0.02796234976026202,0.6651126651126651,0.0280043842905052,42,90
quadratic,20.0,0.45,13.870269862807177,2.4823786741709024,0.7444444444444445,0.011111111111111127,0.5273698353154015,0.030173254048158085,67,90
quadratic,20.0,0.5,11.336484983314795,1.2241174628689901,0.6592592592592593,0.02566001196398334,0.568223952539859,0.031147372698216727,59,90
quadratic,20.0,0.55,10.658906605594446,1.122065063189741,0.6333333333333333,0.011111111111111127,0.585119407714689,0.02940743670260638,57,90
quadratic,20.0,0.6,9.183647798742138,0.6606074352124209,0.5666666666666668,0.01924500897298752,0.6283018867924528,0.038889900363752554,51,90
quadratic,20.0,0.65,9.102053140096618,1.1871877779297653,0.5407407407407406,0.03394500514782103,0.6252787068004458,0.048495583935079994,49,90
quadratic,20.0,0.7,6.780555555555556,1.5092385251927298,0.48148148148148145,0.04625924443258073,0.6569444444444444,0.048650777467047206,43,90
quadratic,25.0,0.45,13.780026455026453,2.4688766992895,0.7851851851851852,0.012830005981991702,0.5093915343915344,0.021779653844254364,71,90
quadratic,25.0,0.5,12.895485313815536,1.0099455966231257,0.725925925925926,0.01697250257391052,0.5303937045541524,0.022285590829555574,65,90
quadratic,25.0,0.55,10.658906605594446,1.122065063189741,0.6333333333333333,0.011111111111111127,0.585119407714689,0.02940743670260638,57,90
quadratic,25.0,0.6,9.30672472181906,0.35366589357386946,0.5814814814814815,0.006415002990995883,0.6180454765360426,0.02869992267016644,52,90
quadratic,25.0,0.65,8.947641375390736,0.9841116647078365,0.5518518518518518,0.035717225040714645,0.6326316479769165,0.050078647634603866,50,90
quadratic,25.0,0.7,6.727258345198545,1.5844838637234073,0.5,0.03849001794597501,0.6546432526498972,0.055621059356863005,45,90
quadratic,30.0,0.45,13.938510693792383,2.4707790461659385,0.7925925925925926,0.006415002990995883,0.5046296296296297,0.022597354345697946,71,90
quadratic,30.0,0.5,13.624132856842548,2.1721838009123062,0.7592592592592592,0.02566001196398334,0.5120173778992362,0.016882014174567167,68,90
quadratic,30.0,0.55,10.703295668549906,1.3450490244146804,0.662962962962963,0.006415002990995819,0.5643126177024481,0.02706022033724459,60,90
quadratic,30.0,0.6,9.381833575229804,0.2930699005321504,0.5851851851851851,0.006415002990995883,0.6140541848089018,0.025943607673515216,53,90
quadratic,30.0,0.65,8.936454849498327,0.9706126286242112,0.5555555555555555,0.03849001794597504,0.628483835005574,0.04878483707625867,50,90
quadratic,30.0,0.7,6.727258345198545,1.5844838637234073,0.5,0.03849001794597501,0.6546432526498972,0.055621059356863005,45,90
quadratic,40.0,0.45,17.121805270752642,1.6506102292170721,0.8444444444444444,0.011111111111111072,0.4825123414597099,0.009975000141184636,76,90
quadratic,40.0,0.5,13.800536552649229,2.4888283302043157,0.7814814814814816,0.006415002990995819,0.5070422535211268,0.018784611697358223,70,90
quadratic,40.0,0.55,11.246875000000001,0.7603645815495351,0.6851851851851851,0.023129622216290387,0.5458617941712204,0.012053837873115696,62,90
quadratic,40.0,0.6,10.37389770723104,1.061986107116704,0.6148148148148148,0.012830005981991702,0.5846560846560848,0.029047872031743062,55,90
quadratic,40.0,0.65,9.093328289534632,0.9320543916059975,0.562962962962963,0.035717225040714624,0.6200758628498492,0.04843375206637904,51,90
quadratic,40.0,0.7,6.645822566752799,1.5533890269744648,0.5111111111111112,0.040061680838488774,0.6618432385874247,0.05661293692093871,46,90
